0.279793,0.65285,0.466321,0.290155,0.564767,0.150259,0.725389,0.437824,0.181347,0.316062,0.0284974,0.131455,0.248826,0.190141,0.183099,0.248826,0.28169,0.86385,0.57277,0.530516,0.812207,0.382629,-1
0.655502,1,0.827751,0.655502,0.856459,0.138756,0.363636,0.251196,0.363636,0.210526,0.576555,0.689474,0.9,0.794737,0.689474,0.805263,0.1,0.836842,0.468421,0.105263,0.652632,0.326316,1
0.175115,0.502304,0.33871,0.248848,0.502304,0.0967742,0.626728,0.361751,0.119816,0.511521,0.0230415,0.351648,0.456044,0.403846,0.423077,0.351648,0.434066,0.593407,0.513736,0.593407,0.472527,0.10989,-1
0.108014,0.25784,0.182927,0.114983,0.142857,0.101045,0.383275,0.24216,0.108014,0.383275,0.0592334,0.183673,0.265306,0.22449,0.193878,0.261905,0.302721,0.62585,0.464286,0.363946,0.302721,0.239796,-1
0.542751,1,0.771375,0.553903,1,0.394052,0.832714,0.613383,0.39777,0.773234,0.157993,0.62753,0.935223,0.781377,0.62753,0.935223,0.352227,0.408907,0.380567,0.40081,0.352227,0.40081,1
0.310345,0.348276,0.32931,0.348276,0.313793,0.310345,0.541379,0.425862,0.317241,0.52069,0.0965517,0.228464,0.692884,0.460674,0.228464,0.692884,0.307116,0.677903,0.492509,0.307116,0.677903,0.0318352,-1
0,0.436214,0.218107,0.00411523,0.436214,0.0534979,0.407407,0.230453,0.407407,0.0658436,0.0123457,0.419476,0.438202,0.428839,0.430712,0.438202,0.269663,0.790262,0.529963,0.269663,0.775281,0.101124,-1
0.527197,0.866109,0.696653,0.527197,0.711297,0.543933,0.861925,0.702929,0.65272,0.711297,0.00627615,0.249123,0.522807,0.385965,0.298246,0.522807,0.329825,0.901754,0.615789,0.329825,0.901754,0.229825,-1
0.247706,0.417431,0.332569,0.247706,0.33945,0.123853,0.233945,0.178899,0.233945,0.146789,0.15367,0.139442,0.247012,0.193227,0.14741,0.247012,0.207171,0.505976,0.356574,0.207171,0.466135,0.163347,-1
0.0661765,0.397059,0.231618,0.0808824,0.294118,0.536765,1,0.768382,0.536765,0.691176,0.536765,0.460227,0.789773,0.625,0.767045,0.460227,0,1,0.5,0.272727,0.448864,0.125,-1
0.590909,0.871901,0.731405,0.590909,0.628099,0.252066,0.61157,0.431818,0.285124,0.57438,0.299587,0.511111,0.707407,0.609259,0.522222,0.618519,0.288889,0.32963,0.309259,0.32963,0.314815,0.3,1
0.133333,0.375439,0.254386,0.336842,0.375439,0.498246,0.614035,0.55614,0.561404,0.498246,0.301754,0.0833333,0.873016,0.478175,0.0912698,0.436508,0.123016,0.277778,0.200397,0.130952,0.261905,0.277778,-1
0.305085,0.347458,0.326271,0.305085,0.347458,0.457627,0.559322,0.508475,0.54661,0.478814,0.182203,0.276243,0.972376,0.624309,0.276243,0.861878,0.149171,0.430939,0.290055,0.165746,0.364641,0.334254,-1
0.539749,0.8159,0.677824,0.539749,0.811715,0.410042,0.761506,0.585774,0.761506,0.410042,0.0920502,0.484211,0.564912,0.524561,0.564912,0.484211,0.364912,0.8,0.582456,0.364912,0.8,0.0578947,-1
0.443983,0.809129,0.626556,0.53527,0.60166,0.431535,0.892116,0.661826,0.435685,0.871369,0.0352697,0.0777778,0.488889,0.283333,0.0777778,0.437037,0.344444,0.922222,0.633333,0.618519,0.559259,0.35,-1
0.188596,0.267544,0.22807,0.267544,0.201754,0.342105,0.438596,0.390351,0.429825,0.342105,0.162281,0.115607,0.537572,0.32659,0.115607,0.485549,0.138728,0.936416,0.537572,0.138728,0.907514,0.210983,-1
0.249135,0.474048,0.361592,0.370242,0.453287,0.249135,0.280277,0.264706,0.280277,0.262976,0.0968858,0.129921,0.468504,0.299213,0.133858,0.468504,0.464567,0.897638,0.681102,0.464567,0.897638,0.38189,-1
0.529197,0.616788,0.572993,0.536496,0.536496,0.529197,0.686131,0.607664,0.529197,0.667883,0.0346715,0.677656,0.728938,0.703297,0.703297,0.728938,0.655678,0.809524,0.732601,0.802198,0.655678,0.029304,-1
0.380488,0.858537,0.619512,0.453659,0.858537,0.614634,0.639024,0.626829,0.634146,0.614634,0.00731707,0.458167,0.537849,0.498008,0.498008,0.458167,0.326693,0.796813,0.561753,0.326693,0.737052,0.063745,-1
0.428571,0.777311,0.602941,0.453782,0.605042,0.537815,0.567227,0.552521,0.558824,0.537815,0.0504202,0.0779221,0.190476,0.134199,0.190476,0.0952381,0.034632,0.411255,0.222944,0.0606061,0.17316,0.0887446,-1
0.161943,0.643725,0.402834,0.161943,0.635628,0.34413,0.838057,0.591093,0.502024,0.82996,0.188259,0.209821,0.727679,0.46875,0.464286,0.375,0.53125,0.834821,0.683036,0.589286,0.772321,0.214286,-1
0.555556,0.658436,0.606996,0.555556,0.658436,0.201646,0.222222,0.211934,0.213992,0.201646,0.395062,0.683761,0.837607,0.760684,0.683761,0.837607,0.24359,0.611111,0.42735,0.24359,0.594017,0.333333,1
0.173585,0.516981,0.345283,0.177358,0.460377,0.173585,0.532075,0.35283,0.173585,0.467925,0.00754717,0.238754,0.3391,0.288927,0.238754,0.3391,0.373702,0.442907,0.408304,0.442907,0.377163,0.119377,-1
0.0837209,0.251163,0.167442,0.0837209,0.195349,0.0697674,0.274419,0.172093,0.0697674,0.274419,0.00465116,0.156863,0.22549,0.191176,0.181373,0.22549,0.416667,0.828431,0.622549,0.421569,0.5,0.431373,-1
0.625954,1,0.812977,0.641221,0.954198,0.133588,0.419847,0.276718,0.141221,0.419847,0.53626,0.451477,0.801688,0.626582,0.616034,0.451477,0.253165,0.270042,0.261603,0.253165,0.265823,0.364979,1
0.653968,0.822222,0.738095,0.663492,0.704762,0.549206,0.895238,0.722222,0.615873,0.625397,0.015873,0.25,0.318452,0.284226,0.255952,0.318452,0.401786,0.755952,0.578869,0.443452,0.452381,0.294643,-1
0.473684,0.753036,0.61336,0.62753,0.473684,0.202429,0.311741,0.257085,0.202429,0.206478,0.356275,0.179167,0.841667,0.510417,0.179167,0.583333,0.529167,0.583333,0.55625,0.533333,0.529167,0.0458333,1
0.657718,0.892617,0.775168,0.761745,0.808725,0.654362,0.889262,0.771812,0.687919,0.812081,0.0033557,0.37788,0.852535,0.615207,0.400922,0.617512,0.589862,0.801843,0.695853,0.760369,0.589862,0.0806452,-1
0.486607,0.763393,0.625,0.486607,0.714286,0.21875,0.669643,0.444196,0.241071,0.441964,0.180804,0.603333,0.82,0.711667,0.67,0.603333,0.26,0.42,0.34,0.42,0.26,0.371667,1
0.145833,0.533333,0.339583,0.3125,0.433333,0.2875,0.458333,0.372917,0.2875,0.420833,0.0333333,0.155556,0.582222,0.368889,0.155556,0.582222,0.488889,0.666667,0.577778,0.533333,0.493333,0.208889,-1
0.674242,0.94697,0.810606,0.731061,0.94697,0.166667,0.44697,0.306818,0.386364,0.333333,0.503788,0.346801,0.804714,0.575758,0.373737,0.760943,0.16835,0.794613,0.481481,0.16835,0.659933,0.0942761,1
0.340909,0.454545,0.397727,0.424242,0.340909,0.234848,0.738636,0.486742,0.261364,0.738636,0.0890152,0.181818,0.653199,0.417508,0.181818,0.474747,0.367003,0.814815,0.590909,0.37037,0.740741,0.173401,-1
0.508929,0.857143,0.683036,0.526786,0.825893,0.598214,0.669643,0.633929,0.669643,0.598214,0.0491071,0.435606,0.503788,0.469697,0.435606,0.488636,0.238636,0.810606,0.524621,0.238636,0.810606,0.0549242,-1
0.164122,0.301527,0.232824,0.221374,0.164122,0,0.51145,0.255725,0.0458015,0.274809,0.0229008,0,0.271493,0.135747,0.0271493,0.271493,0.122172,0.312217,0.217195,0.312217,0.221719,0.081448,-1
0.172757,0.275748,0.224252,0.275748,0.172757,0.186047,0.475083,0.330565,0.186047,0.458472,0.106312,0.382671,0.837545,0.610108,0.382671,0.837545,0.361011,0.891697,0.626354,0.891697,0.361011,0.0162455,-1
0.311258,0.652318,0.481788,0.311258,0.506623,0.221854,0.254967,0.238411,0.245033,0.221854,0.243377,0.109804,0.152941,0.131373,0.152941,0.14902,0.384314,0.772549,0.578431,0.384314,0.580392,0.447059,-1
0.271111,0.955556,0.613333,0.271111,0.955556,0.324444,0.48,0.402222,0.324444,0.48,0.211111,0.467249,0.803493,0.635371,0.467249,0.803493,0.0873362,0.244541,0.165939,0.100437,0.231441,0.469432,1
0.622881,0.817797,0.720339,0.766949,0.622881,0.377119,0.432203,0.404661,0.398305,0.432203,0.315678,0.122549,0.892157,0.507353,0.137255,0.578431,0.176471,0.828431,0.502451,0.176471,0.627451,0.00490196,1
0.224335,0.475285,0.34981,0.475285,0.273764,0.494297,0.81749,0.655894,0.494297,0.577947,0.306084,0.283636,0.632727,0.458182,0.283636,0.505455,0.389091,0.487273,0.438182,0.389091,0.487273,0.02,-1
0.409326,1,0.704663,0.569948,0.911917,0.139896,0.295337,0.217617,0.165803,0.284974,0.487047,0.186275,0.823529,0.504902,0.22549,0.553922,0.186275,0.294118,0.240196,0.210784,0.294118,0.264706,1
0.578755,0.937729,0.758242,0.637363,0.835165,0.197802,0.531136,0.364469,0.494505,0.443223,0.393773,0.518771,0.890785,0.704778,0.532423,0.559727,0.170648,0.453925,0.312287,0.215017,0.334471,0.392491,1
0.322034,0.576271,0.449153,0.576271,0.34322,0.512712,0.79661,0.654661,0.512712,0.79661,0.205508,0.331492,0.78453,0.558011,0.331492,0.635359,0.436464,0.718232,0.577348,0.436464,0.679558,0.019337,-1
0.658986,0.847926,0.753456,0.658986,0.847926,0.225806,0.262673,0.24424,0.262673,0.235023,0.509217,0.758242,0.945055,0.851648,0.758242,0.945055,0.0494505,0.428571,0.239011,0.0494505,0.395604,0.612637,1
0.228669,0.716724,0.472696,0.430034,0.614334,0.552901,0.767918,0.66041,0.552901,0.767918,0.187713,0.266917,0.733083,0.5,0.266917,0.706767,0.473684,0.593985,0.533835,0.593985,0.473684,0.0338346,-1
0.306773,0.689243,0.498008,0.306773,0.689243,0.390438,0.605578,0.498008,0.394422,0.605578,0,0.335821,0.66791,0.501866,0.541045,0.44403,0.324627,0.679104,0.501866,0.473881,0.343284,0,1
0.125,0.760417,0.442708,0.340278,0.524306,0.166667,0.465278,0.315972,0.465278,0.253472,0.126736,0.194946,0.523466,0.359206,0.194946,0.220217,0.0433213,0.953069,0.498195,0.0685921,0.483755,0.138989,-1
0.323276,0.568966,0.446121,0.327586,0.50431,0.25,0.568966,0.409483,0.25,0.568966,0.0366379,0.578125,0.640625,0.609375,0.578125,0.640625,0.653125,0.690625,0.671875,0.671875,0.690625,0.0625,-1
0.223301,0.883495,0.553398,0.26699,0.398058,0.441748,0.65534,0.548544,0.441748,0.65534,0.00485437,0.15873,0.857143,0.507937,0.412698,0.690476,0.496032,0.722222,0.609127,0.722222,0.496032,0.10119,-1
0.542017,0.894958,0.718487,0.752101,0.886555,0.57563,0.865546,0.720588,0.57563,0.865546,0.00210084,0.142857,0.440154,0.291506,0.142857,0.301158,0.416988,0.528958,0.472973,0.528958,0.416988,0.181467,-1
0.180672,0.319328,0.25,0.319328,0.180672,0.361345,0.819328,0.590336,0.365546,0.630252,0.340336,0.207792,0.861472,0.534632,0.207792,0.506494,0.0606061,0.935065,0.497835,0.203463,0.393939,0.0367965,-1
0.174419,0.437984,0.306202,0.189922,0.344961,0.178295,0.248062,0.213178,0.248062,0.189922,0.0930233,0.198556,0.281588,0.240072,0.220217,0.281588,0.299639,0.830325,0.564982,0.299639,0.794224,0.32491,-1
0.232394,0.478873,0.355634,0.253521,0.426056,0.200704,0.316901,0.258803,0.316901,0.200704,0.096831,0.22549,0.367647,0.296569,0.348039,0.22549,0.392157,0.666667,0.529412,0.392157,0.617647,0.232843,-1
0.146667,0.524444,0.335556,0.168889,0.355556,0.231111,0.737778,0.484444,0.315556,0.591111,0.148889,0.16388,0.622074,0.392977,0.304348,0.438127,0.384615,0.83612,0.610368,0.471572,0.384615,0.217391,-1
0.532143,0.778571,0.655357,0.610714,0.646429,0.539286,0.7,0.619643,0.542857,0.7,0.0357143,0.121212,0.878788,0.5,0.121212,0.861953,0.542088,0.632997,0.587542,0.542088,0.632997,0.0875421,-1
0.214545,0.283636,0.249091,0.283636,0.218182,0.283636,0.658182,0.470909,0.283636,0.523636,0.221818,0.332031,0.835938,0.583984,0.332031,0.820313,0.371094,0.777344,0.574219,0.382813,0.777344,0.00976563,-1
0.285714,0.529412,0.407563,0.529412,0.285714,0.298319,0.836134,0.567227,0.298319,0.836134,0.159664,0.331707,0.834146,0.582927,0.331707,0.795122,0.541463,0.892683,0.717073,0.541463,0.892683,0.134146,-1
0.324444,0.475556,0.4,0.457778,0.324444,0.128889,0.764444,0.446667,0.337778,0.68,0.0466667,0.103679,0.541806,0.322742,0.110368,0.421405,0.371237,0.892977,0.632107,0.384615,0.789298,0.309365,-1
0.447236,0.768844,0.60804,0.733668,0.447236,0.447236,0.879397,0.663317,0.447236,0.879397,0.0552764,0.243655,0.761421,0.502538,0.263959,0.695431,0.507614,0.862944,0.685279,0.507614,0.827411,0.182741,-1
0.261044,0.477912,0.369478,0.281124,0.409639,0.124498,0.646586,0.385542,0.136546,0.630522,0.0160643,0.104247,0.212355,0.158301,0.111969,0.212355,0.362934,0.420849,0.391892,0.362934,0.420849,0.233591,-1
0.0890411,0.277397,0.183219,0.267123,0.0958904,0.205479,0.260274,0.232877,0.205479,0.260274,0.0496575,0.209486,0.612648,0.411067,0.209486,0.525692,0.387352,0.798419,0.592885,0.387352,0.478261,0.181818,-1
0.444915,0.618644,0.53178,0.614407,0.444915,0.372881,0.576271,0.474576,0.372881,0.576271,0.0572034,0.19708,0.806569,0.501825,0.19708,0.737226,0.0875912,0.262774,0.175182,0.124088,0.124088,0.326642,1
0.61674,0.748899,0.682819,0.748899,0.61674,0.735683,1,0.867841,0.735683,1,0.185022,0.253623,0.735507,0.494565,0.253623,0.735507,0.394928,0.438406,0.416667,0.413043,0.438406,0.0778986,-1
0.258065,0.602151,0.430108,0.295699,0.55914,0.306452,0.77957,0.543011,0.306452,0.575269,0.112903,0.374384,0.46798,0.421182,0.374384,0.46798,0.55665,1,0.778325,0.576355,0.91133,0.357143,-1
0.212698,0.273016,0.242857,0.228571,0.273016,0.311111,0.412698,0.361905,0.390476,0.311111,0.119048,0.032967,0.25641,0.144689,0.032967,0.113553,0.03663,0.32967,0.18315,0.03663,0.278388,0.0384615,-1
0.335025,0.467005,0.401015,0.467005,0.340102,0.467005,0.807107,0.637056,0.467005,0.598985,0.236041,0.0306122,0.403061,0.216837,0.0459184,0.352041,0.0969388,0.219388,0.158163,0.158163,0.219388,0.0586735,-1
0.570447,0.780069,0.675258,0.756014,0.584192,0.189003,0.80756,0.498282,0.243986,0.539519,0.176976,0.246324,0.397059,0.321691,0.257353,0.397059,0.514706,1,0.757353,0.672794,0.639706,0.435662,-1
0.285714,0.706767,0.496241,0.285714,0.398496,0.37594,0.590226,0.483083,0.387218,0.387218,0.0131579,0.3,0.915385,0.607692,0.369231,0.565385,0.530769,0.634615,0.582692,0.576923,0.634615,0.025,-1
0.153509,0.526316,0.339912,0.157895,0.526316,0.570175,0.697368,0.633772,0.692982,0.570175,0.29386,0.433526,0.722543,0.578035,0.682081,0.433526,0.017341,0.34104,0.179191,0.017341,0.323699,0.398844,-1
0.220974,0.374532,0.297753,0.235955,0.35206,0.441948,0.580524,0.511236,0.445693,0.543071,0.213483,0.142857,0.89547,0.519164,0.181185,0.832753,0.101045,0.222997,0.162021,0.108014,0.222997,0.357143,-1
0.0639269,0.447489,0.255708,0.0639269,0.374429,0.150685,0.424658,0.287671,0.150685,0.39726,0.0319635,0.0760456,0.155894,0.11597,0.152091,0.095057,0.224335,0.463878,0.344106,0.228137,0.34981,0.228137,-1
0.135458,0.410359,0.272908,0.410359,0.294821,0.366534,0.513944,0.440239,0.494024,0.366534,0.167331,0.190299,0.835821,0.51306,0.223881,0.507463,0.145522,0.395522,0.270522,0.145522,0.339552,0.242537,-1
0.157895,0.759398,0.458647,0.180451,0.488722,0.214286,0.533835,0.37406,0.533835,0.225564,0.0845865,0.175966,0.343348,0.259657,0.330472,0.175966,0,0.776824,0.388412,0.00858369,0.678112,0.128755,-1
0.450185,0.623616,0.5369,0.450185,0.487085,0.250923,0.708487,0.479705,0.254613,0.383764,0.0571956,0.461538,0.529412,0.495475,0.502262,0.529412,0.221719,0.800905,0.511312,0.800905,0.221719,0.0158371,-1
0.0677966,0.415254,0.241525,0.338983,0.110169,0.372881,0.677966,0.525424,0.372881,0.661017,0.283898,0.633218,0.882353,0.757785,0.636678,0.733564,0.67128,0.861592,0.766436,0.67128,0.761246,0.00865052,-1
0.413223,0.72314,0.568182,0.72314,0.413223,0.61157,0.867769,0.739669,0.61157,0.863636,0.171488,0.448598,0.88162,0.665109,0.448598,0.88162,0.725857,0.838006,0.781931,0.725857,0.82866,0.116822,-1
0.478261,0.956522,0.717391,0.478261,0.842391,0.641304,0.684783,0.663043,0.684783,0.668478,0.0543478,0.177665,0.309645,0.243655,0.22335,0.309645,0.258883,0.989848,0.624365,0.258883,0.964467,0.380711,-1
0.361991,0.538462,0.450226,0.371041,0.538462,0.606335,1,0.803167,0.606335,1,0.352941,0.580645,0.842742,0.711694,0.580645,0.645161,0.467742,0.951613,0.709677,0.584677,0.467742,0.00201613,-1
0.545833,1,0.772917,0.545833,0.991667,0.291667,0.391667,0.341667,0.291667,0.391667,0.43125,0.637681,0.753623,0.695652,0.637681,0.746377,0.297101,0.326087,0.311594,0.297101,0.326087,0.384058,1
0.410959,0.502283,0.456621,0.410959,0.429224,0.13242,0.228311,0.180365,0.228311,0.136986,0.276256,0.0185185,0.180556,0.099537,0.0231481,0.180556,0.180556,0.675926,0.428241,0.180556,0.648148,0.328704,-1
0.178571,0.654762,0.416667,0.277778,0.587302,0.289683,0.543651,0.416667,0.535714,0.289683,0,0.181373,0.691176,0.436275,0.220588,0.578431,0.328431,0.784314,0.556373,0.328431,0.759804,0.120098,-1
0.111628,0.865116,0.488372,0.116279,0.632558,0.55814,0.669767,0.613953,0.669767,0.55814,0.125581,0.166667,0.745098,0.455882,0.387255,0.367647,0.171569,0.544118,0.357843,0.171569,0.514706,0.0980392,-1
0.484746,0.657627,0.571186,0.657627,0.484746,0.19661,0.505085,0.350847,0.416949,0.464407,0.220339,0.206897,0.521552,0.364224,0.206897,0.508621,0.172414,0.784483,0.478448,0.172414,0.681034,0.114224,1
0.430894,0.707317,0.569106,0.48374,0.430894,0.430894,0.707317,0.569106,0.430894,0.626016,0,0.199313,0.797251,0.498282,0.250859,0.474227,0.38488,0.536082,0.460481,0.536082,0.38488,0.0378007,-1
0.233577,0.576642,0.405109,0.262774,0.390511,0.222628,0.558394,0.390511,0.222628,0.361314,0.0145985,0.234432,0.358974,0.296703,0.358974,0.336996,0.377289,0.516484,0.446886,0.501832,0.516484,0.150183,-1
0.42053,0.602649,0.511589,0.440397,0.42053,0.271523,0.678808,0.475166,0.433775,0.271523,0.0364238,0.285171,0.623574,0.454373,0.307985,0.543726,0.395437,0.935361,0.665399,0.513308,0.619772,0.211027,-1
0.469697,0.742424,0.606061,0.469697,0.641414,0.424242,0.681818,0.55303,0.439394,0.651515,0.0530303,0.317949,0.85641,0.587179,0.384615,0.707692,0.471795,0.517949,0.494872,0.517949,0.497436,0.0923077,-1
0.389105,0.560311,0.474708,0.540856,0.490272,0.622568,0.750973,0.68677,0.622568,0.692607,0.212062,0.334375,0.771875,0.553125,0.3375,0.690625,0.234375,0.284375,0.259375,0.240625,0.284375,0.29375,-1
0.324561,0.47807,0.401316,0.429825,0.324561,0.27193,0.447368,0.359649,0.302632,0.27193,0.0416667,0.438486,0.886435,0.662461,0.438486,0.73817,0.574132,0.832808,0.70347,0.596215,0.832808,0.0410095,-1
0.523438,0.929688,0.726563,0.609375,0.71875,0.804688,0.84375,0.824219,0.804688,0.824219,0.0976563,0.097561,0.702439,0.4,0.121951,0.590244,0.24878,0.931707,0.590244,0.263415,0.897561,0.190244,-1
0.195122,0.6,0.397561,0.195122,0.6,0.136585,0.556098,0.346341,0.136585,0.556098,0.0512195,0.207171,0.266932,0.237052,0.262948,0.207171,0.366534,0.505976,0.436255,0.501992,0.366534,0.199203,-1
0.516279,0.865116,0.690698,0.516279,0.846512,0.483721,0.693023,0.588372,0.544186,0.483721,0.102326,0.340659,0.443223,0.391941,0.340659,0.443223,0.443223,0.831502,0.637363,0.443223,0.831502,0.245421,-1
0.220513,0.707692,0.464103,0.394872,0.512821,0.487179,0.558974,0.523077,0.502564,0.507692,0.0589744,0.147059,0.852941,0.5,0.313725,0.72549,0.00326797,0.232026,0.117647,0.00326797,0.232026,0.382353,1
0.131068,1,0.565534,0.286408,0.140777,0.31068,0.558252,0.434466,0.31068,0.490291,0.131068,0.0643275,0.929825,0.497076,0.222222,0.222222,0.169591,0.345029,0.25731,0.204678,0.169591,0.239766,-1
0.0196078,0.466667,0.243137,0.462745,0.0196078,0,0.627451,0.313725,0,0.486275,0.0705882,0.0186047,0.0604651,0.0395349,0.0232558,0.0604651,0.24186,0.316279,0.27907,0.316279,0.251163,0.239535,-1
0.572581,0.580645,0.576613,0.580645,0.580645,0.278226,0.290323,0.284274,0.290323,0.278226,0.292339,0.192982,0.789474,0.491228,0.192982,0.789474,0.135965,0.276316,0.20614,0.135965,0.276316,0.285088,-1
0.540773,1,0.770386,0.540773,1,0.304721,0.527897,0.416309,0.304721,0.502146,0.354077,0.761062,0.955752,0.858407,0.761062,0.942478,0.106195,0.274336,0.190265,0.106195,0.274336,0.668142,1
0.289063,0.644531,0.466797,0.375,0.289063,0.425781,0.617188,0.521484,0.425781,0.566406,0.0546875,0.219512,0.64878,0.434146,0.287805,0.64878,0.356098,0.414634,0.385366,0.356098,0.404878,0.0487805,-1
0.433213,0.862816,0.648014,0.433213,0.711191,0.433213,0.628159,0.530686,0.628159,0.433213,0.117329,0.539623,0.883019,0.711321,0.592453,0.864151,0.543396,0.796226,0.669811,0.543396,0.796226,0.0415094,-1
0.516667,1,0.758333,0.683333,0.916667,0.279167,0.6625,0.470833,0.2875,0.4375,0.2875,0.468504,0.96063,0.714567,0.468504,0.535433,0.212598,0.322835,0.267717,0.307087,0.212598,0.44685,1
0,0.292683,0.146341,0.0780488,0.24878,0.321951,1,0.660976,0.321951,0.731707,0.514634,0.247826,0.773913,0.51087,0.278261,0.452174,0.126087,0.430435,0.278261,0.430435,0.126087,0.232609,-1
0.3083,0.814229,0.561265,0.434783,0.6917,0.0988142,0.41502,0.256917,0.41502,0.158103,0.304348,0.375439,0.845614,0.610526,0.487719,0.375439,0.231579,0.361404,0.296491,0.235088,0.249123,0.314035,1
0.323308,0.454887,0.389098,0.334586,0.334586,0.221805,0.379699,0.300752,0.225564,0.240602,0.0883459,0.125899,0.877698,0.501799,0.129496,0.820144,0.417266,0.766187,0.591727,0.428058,0.748201,0.0899281,-1
